customer_id,signup_date,company_size,plan_type,avg_monthly_logins,emails_sent,leads_managed,support_tickets,satisfaction_score,last_login_days_ago,cancelled
9c12b7eb,2020-02-08,Pequena,Pro,14.49617868625122,102,35,1,3.118242794160341,40,0
5a04270f,2022-08-20,Pequena,Basic,12.80051854098678,86,48,0,3.2287055542311185,9,0
55fe79f2,2023-03-30,Pequena,Basic,11.236219407958785,118,42,0,4.023332201186059,56,1
8c900d1c,2022-01-03,Pequena,Free,16.08751799877448,101,57,0,3.64776264684118,25,0
92a0b71f,2024-04-20,Pequena,Free,8.229037616943804,109,51,1,5.0,57,0
625fe5ab,2022-05-08,Média,Free,7.518704808496548,110,49,1,2.0607725676119806,56,1
2ceb2fdb,2022-03-02,Grande,Basic,13.787786569227617,112,45,0,4.164048714927968,81,1
4ba59f45,2024-10-06,Média,Basic,6.583901662873791,108,45,2,2.395207533780658,72,1
69cacfdb,2020-09-15,Pequena,Pro,12.360933836098509,90,48,3,4.069424750526243,73,0
2d3e0a5a,2020-02-25,Pequena,Basic,8.00111753799778,101,46,0,5.0,66,1
b219af35,2021-09-24,Pequena,Free,16.062800837087465,111,48,0,4.837194854742544,33,0
4e6d24cc,2021-10-16,Pequena,Free,12.968485436485473,118,53,5,3.6429088896902013,82,1
5fe36d60,2024-09-08,Média,Free,4.6725226080601585,112,50,0,4.264766647615284,16,0
0e767ebb,2021-10-23,Grande,Pro,16.763071480492712,90,53,2,1.5039265989783421,16,0
dcbce229,2022-07-04,Média,Free,14.629931933792925,106,58,0,2.019875546496004,31,1
f1813d63,2021-10-04,Média,Free,11.446973729418636,102,51,2,3.6817012389082606,21,1
0a5f994b,2020-07-10,Média,Basic,6.499046001876518,101,60,2,2.9405104230564563,62,0
185e651e,2022-11-25,Grande,Pro,9.227584018768406,97,49,1,3.6737805218183834,22,1
8b4c2e32,2023-09-21,Média,Basic,17.357259019686758,90,42,0,3.602852669939252,86,0
14776e51,2022-12-10,Pequena,Basic,7.245019009519212,105,57,0,3.711843391069273,52,0
2c80e698,2020-10-28,Pequena,Free,3.2863003539478477,84,41,4,3.3772061165858496,3,0
63384a1b,2021-12-15,Pequena,Basic,17.88685761714356,102,54,1,4.161905694764416,80,1
7ce84c0d,2023-12-07,Pequena,Free,7.676517623437917,94,55,0,3.652945672294474,50,0
4371d8be,2024-04-17,Pequena,Free,15.020442055458583,110,54,1,1.7852477870395647,57,0
2d905ff7,2023-04-27,Média,Basic,12.524035612113549,105,52,2,2.9102647292265145,39,1
e7126490,2020-10-31,Média,Pro,12.306266123777016,99,48,1,4.123905540372137,47,1
70039bbb,2021-08-18,Média,Basic,17.080928291225284,126,58,2,3.9637652255934284,20,0
175727f2,2022-05-16,Grande,Basic,14.404698021243778,107,42,0,3.989924358247312,64,0
ee67f3fd,2020-06-12,Média,Basic,8.376896969444077,93,61,1,4.134108333149536,51,1
a9b09bb4,2022-08-02,Pequena,Free,13.345668367756147,113,50,0,2.172925610633274,56,1
2f6bd129,2024-08-16,Pequena,Free,11.712935826477178,105,56,3,3.0806804406680506,84,0
fb6d46ea,2020-03-27,Pequena,Free,11.448618933091842,97,53,2,3.332479325645903,26,0
6dac8060,2024-08-17,Grande,Basic,11.563551183386913,106,46,0,3.4138354122227335,0,1
91d56b3d,2023-12-02,Média,Pro,12.009011911542633,96,45,2,4.138958082986301,77,0
cba0ee6a,2020-06-23,Média,Basic,8.243017422291063,112,50,2,2.6710880404255835,21,0
6ed9bae6,2024-12-18,Pequena,Pro,1.8422110854687475,90,44,2,3.0557837192546096,84,0
be5743de,2021-03-20,Grande,Free,12.451952183124982,91,52,0,2.6687133145380524,61,1
0cffecb6,2021-02-16,Média,Pro,4.272322840618973,95,61,4,4.377876119061966,72,0
fa60d336,2021-07-14,Pequena,Free,13.218097224988249,92,51,2,3.5402259182780544,9,0
b36836d9,2023-03-20,Média,Free,3.5302265785234894,83,56,1,3.1519109063024384,24,0
f25ce628,2024-04-25,Média,Free,16.096669758751915,101,54,1,3.733175927801775,76,1
2e430c70,2020-10-01,Média,Free,14.94142466605022,109,60,3,3.7008562653671744,83,0
eeb1a227,2021-02-10,Pequena,Pro,15.07289727235244,100,49,2,4.423213447524652,84,0
0b061614,2023-08-15,Média,Basic,12.588229127465919,94,39,3,3.6537956398372504,18,0
19576609,2022-01-21,Pequena,Basic,14.315495443041641,105,45,2,4.341642428576262,54,1
2f0cdd76,2024-06-14,Pequena,Basic,10.541230458012542,102,52,2,2.76266540354432,61,1
993861da,2020-04-07,Média,Free,14.903799005501304,107,56,1,3.5714120675549714,69,1
e96fafaa,2021-08-09,Pequena,Free,12.323344570662556,102,42,2,2.8984982529827374,64,1
2130b80a,2022-10-14,Pequena,Pro,8.490895185835788,92,43,1,3.478993862512031,24,1
22fa2b1b,2023-01-02,Grande,Basic,7.7014786601878615,90,62,2,3.4259066432131937,50,1
abb8457f,2021-04-21,Pequena,Free,11.481850692686246,104,44,4,1.5615974509754675,6,1
56dc1409,2024-11-06,Pequena,Pro,14.004006785763,90,54,3,1.0,9,1
f3e5dd76,2024-04-21,Média,Pro,12.293363124446284,103,49,2,4.475678071760375,47,1
7b851cce,2023-09-12,Média,Basic,7.649981978748184,98,35,2,4.143320623982928,81,0
0a1b473e,2021-12-01,Média,Pro,25.6855081997762,97,53,2,5.0,60,0
c2a863f2,2024-02-07,Pequena,Basic,19.305836661296134,106,51,2,1.4469492502765195,19,0
fc6c53b9,2024-07-24,Média,Basic,8.582691126894492,93,58,3,3.9209608375144307,3,0
ff9b9874,2023-05-04,Grande,Free,18.637948385839845,91,50,1,1.807179321584478,59,0
c2854c30,2020-10-05,Pequena,Basic,8.11345967925323,103,54,0,3.4566470218740855,74,0
9c3ecd75,2022-04-20,Média,Free,12.616229964195472,100,50,0,3.239464909882378,2,0
175b0aa3,2023-12-20,Grande,Pro,9.506922226357137,100,59,1,3.40805956852222,42,0
4f59500c,2022-03-03,Média,Basic,18.003249879898284,106,60,1,2.933995547653263,9,0
9bb740c7,2024-09-21,Pequena,Basic,13.322037858132578,100,43,2,2.8113274721535344,27,0
e76331d1,2024-11-24,Pequena,Pro,19.00830973859992,105,37,1,3.1804768575980495,76,0
8311731d,2022-03-17,Pequena,Pro,11.767363165463966,97,39,0,2.3194775804587584,58,1
91757a5d,2022-09-10,Grande,Free,10.423421315741878,104,60,1,4.84579483883653,12,0
db1d2d4b,2023-11-12,Média,Basic,16.959659902952595,94,50,0,4.299936943484617,30,0
396bee1c,2022-10-27,Pequena,Free,9.052796783555593,104,49,0,3.7145334436364705,23,0
ddac426b,2023-05-16,Pequena,Free,12.917366466070991,99,40,2,3.526965418155342,19,0
ea995e16,2023-12-07,Pequena,Free,14.860676656087712,76,55,2,4.050096283715318,7,1
7d47087e,2023-04-01,Média,Free,13.509650267001179,113,44,1,4.411412734628436,58,0
ad141297,2024-08-16,Média,Basic,15.159023233588476,101,55,1,1.0,53,1
6d320965,2023-11-16,Pequena,Free,8.23841818714018,103,43,2,2.7156612542769096,0,1
a236d31c,2022-01-13,Pequena,Free,10.430011282047632,101,47,1,3.23799542046444,22,0
3cd66de9,2021-04-13,Pequena,Free,12.464756868374044,110,51,3,4.546849125039768,27,0
bd4ff86f,2020-08-12,Média,Free,15.156124324551556,101,62,0,3.315835414225696,33,1
b0a14681,2023-11-17,Média,Free,10.736830142801878,105,38,2,3.697842603957959,85,0
7d6ad392,2024-11-28,Média,Free,13.52969017371745,116,47,1,4.225958244615204,14,1
42779a02,2024-01-14,Pequena,Free,9.583217683172006,89,47,4,2.5638266057859758,64,1
ad9ba502,2022-02-20,Pequena,Free,9.089945080127178,83,50,0,4.205521596809632,77,1
9e895a4f,2024-11-12,Pequena,Free,16.303293097562804,115,47,1,1.4615351710335336,51,0
cb603a91,2023-09-14,Grande,Basic,16.24101402029551,95,60,2,4.938124960388833,62,1
eef25c9c,2022-10-23,Pequena,Pro,11.577631327968044,96,52,1,3.169554808713642,48,0
afe775d9,2022-01-17,Grande,Free,10.480638564944353,104,43,1,4.830762663852855,24,0
6b5890cf,2021-01-21,Pequena,Free,14.928345963809175,91,59,2,2.900470547424945,77,0
9ebc441d,2021-07-03,Média,Free,13.065099491862833,90,51,2,2.7394710997407157,64,1
434ccfae,2021-01-30,Grande,Free,18.181729772217327,114,46,1,5.0,75,1
065a6e6a,2020-06-22,Média,Free,11.433219115718554,79,49,0,2.8660766726441973,24,0
a35c2ced,2021-04-02,Média,Free,13.946869770676066,100,60,1,3.3642313311193734,9,1
6bc88947,2024-12-02,Grande,Pro,9.479460301367673,108,48,0,2.627082392582391,39,1
0466e564,2021-06-26,Média,Free,21.862332557048163,72,37,0,3.285147483779932,55,0
94b39c1c,2022-05-15,Média,Basic,5.720990973575659,109,68,1,4.72426217776917,20,0
241bb7d1,2024-08-07,Pequena,Basic,12.117421883855576,87,59,0,3.1187910751336743,76,0
82087efb,2020-12-16,Grande,Basic,13.663880654466515,105,51,4,2.946450512402828,57,1
df1cfac2,2021-12-01,Pequena,Free,15.038979473590238,89,50,1,4.3154394292109854,35,1
2f1c357a,2020-09-25,Média,Free,8.763301397252349,110,57,2,4.182973578929888,58,0
2c96e804,2021-11-08,Pequena,Basic,16.615667472673568,94,55,0,4.1770311302117475,21,0
4e4c4cdf,2024-01-02,Pequena,Basic,12.533971154852054,94,48,2,2.1570480404432297,19,0
239909e8,2022-06-14,Pequena,Free,13.868625924855547,105,60,1,3.297912277043612,47,1
278cd92b,2023-06-15,Média,Pro,2.1235642897913873,91,43,2,3.549024414000531,23,1
2b08732b,2020-05-28,Pequena,Basic,13.913417921927309,85,60,3,3.980505323810833,21,1
1b814d3d,2024-11-20,Pequena,Basic,12.827941620859344,87,56,2,4.223839506053383,59,0
20b246ed,2023-02-09,Média,Basic,5.695756418548898,105,51,1,2.8333217080339117,4,0
6fa8051e,2020-01-12,Grande,Basic,10.248003824819035,94,60,0,2.770445293503378,30,0
f4294998,2021-10-11,Grande,Free,9.289278184343324,102,61,2,2.349538896740427,32,1
6bbfc588,2020-07-27,Grande,Basic,12.811018965182992,84,45,0,1.8334551972357518,78,1
536419e0,2023-04-15,Média,Free,12.44021199368369,92,42,2,4.5210781347420985,83,1
4fba85a8,2024-03-15,Média,Basic,0.0,110,49,0,3.2358246702381783,84,1
3faf6b72,2020-02-01,Média,Basic,7.811143576961481,106,59,1,3.043728138593759,53,1
3c690dfa,2023-07-20,Média,Basic,14.124173236571295,103,42,3,2.6021852465682946,51,1
da17a1a5,2020-01-15,Média,Basic,9.055970923278547,98,57,1,4.182367374827383,31,1
79ed8292,2021-07-21,Média,Pro,10.443054493154369,84,58,0,3.35343613661078,12,0
8a0315a2,2020-12-07,Pequena,Pro,14.27495808229661,112,50,1,2.884642147227651,49,1
c6fea067,2024-09-22,Pequena,Pro,8.990107413038366,88,42,1,4.932345876871433,21,0
c0e1826f,2021-01-05,Média,Basic,8.316190405894464,116,45,0,3.987546741183964,73,0
288c1c9b,2020-05-18,Pequena,Basic,6.514813744243337,81,46,4,4.3684223528595805,25,0
3d07e50b,2021-06-16,Grande,Pro,9.441522360613495,83,37,3,3.5824888383824427,86,0
25786860,2023-04-04,Pequena,Pro,16.100579606700457,93,58,0,2.3815621033216265,68,1
0288d6fb,2023-10-20,Média,Pro,11.486883885723364,92,49,2,2.620415974471425,65,0
893488b7,2024-03-06,Média,Free,10.401190764567588,107,43,1,3.4922702843361417,78,1
ebc402f3,2021-06-21,Média,Pro,13.850604309532512,90,46,1,2.9762666693774387,33,1
7271e0ab,2024-10-10,Pequena,Pro,20.88080370718893,89,40,2,4.881897172325591,54,0
ba74fc66,2022-06-24,Grande,Free,10.566787851125092,96,45,2,3.200411087533425,76,1
0a3bf06f,2024-03-19,Média,Basic,11.524267619849459,98,39,4,3.6099587921650746,19,1
6d4f2a05,2021-01-10,Média,Basic,18.550756697850005,103,56,2,4.420231254201704,65,0
6cc0ec1d,2024-03-14,Pequena,Free,4.483511071246464,84,42,2,2.9315658243467406,34,0
124f7064,2020-11-23,Média,Pro,13.726546516484023,95,50,0,3.9622169573478834,57,0
588f0359,2023-02-21,Pequena,Basic,4.699764826503578,106,50,1,1.3855032418985216,87,1
01dfba44,2021-03-08,Pequena,Free,8.31824660437232,106,42,2,1.7496516368767143,2,1
5905f6c1,2023-09-09,Pequena,Free,16.69041888014865,106,54,2,3.0380167053026943,20,0
0ff3b11b,2023-07-25,Grande,Free,13.533675214698308,103,52,2,4.176422646047829,70,1
92145f29,2023-08-10,Média,Free,8.19161571621954,87,44,2,3.571319637436275,17,0
2066a628,2023-03-30,Média,Pro,18.451152828896944,100,42,1,1.2775026216073795,7,0
ea461f77,2022-02-15,Pequena,Free,12.996080106098752,105,51,2,3.2008152016982563,49,1
c2869d38,2021-01-04,Pequena,Basic,18.484583041634032,104,40,2,4.308277010010377,18,0
dc9ab71c,2021-02-13,Pequena,Pro,18.37021055569782,92,56,0,4.4780368180447425,61,0
94ef0fe4,2023-12-03,Pequena,Basic,10.07781519548891,90,50,1,5.0,11,0
48645691,2023-11-23,Pequena,Free,11.682137102980336,86,52,2,5.0,85,1
dd3ba533,2024-12-13,Média,Basic,15.737567093443884,86,50,2,4.2976652884615785,85,0
bbfea4a0,2020-02-27,Pequena,Free,13.07297090054762,94,58,0,3.8520914041329135,56,1
00cd40c6,2024-03-05,Pequena,Pro,17.959454749632762,86,49,3,4.408156173715079,65,1
3d4c0d2b,2023-03-26,Pequena,Free,14.021160238671161,93,45,1,2.774871660134673,44,1
eb34b17f,2022-11-02,Grande,Pro,3.924843355331152,103,52,1,2.8211197055164416,83,0
1d009de3,2023-08-13,Pequena,Pro,7.146135640046262,97,38,0,1.8266363682570186,57,1
36dad805,2021-11-22,Média,Free,12.70569028283959,94,51,1,3.6397441021366483,37,0
1f218161,2024-09-27,Pequena,Free,13.684014113349555,108,56,1,2.7892378590498166,56,1
3dcdc713,2021-01-22,Pequena,Basic,18.3658671431685,97,48,5,2.293404291799755,33,1
5aa358f3,2023-03-25,Pequena,Free,7.717736328328488,105,50,1,3.874629193947251,39,1
1cb34093,2021-07-03,Média,Free,14.877091819878515,94,42,3,3.6857035367582625,10,1
98318df2,2024-06-30,Pequena,Basic,15.667805724810664,102,38,1,3.834670778542649,1,0
9194a5b2,2021-05-24,Pequena,Basic,5.626436466559452,93,51,3,4.96636392401715,64,1
b619deae,2020-09-19,Média,Free,8.278104134579998,98,48,0,3.5156108796196035,83,0
d5bb6dc2,2020-12-14,Pequena,Pro,12.23588834119149,105,57,3,3.750900530887891,49,0
19443730,2020-03-30,Pequena,Pro,14.069763908436336,110,49,4,3.6879749012026855,36,0
e866bac9,2021-03-24,Pequena,Basic,11.54359179264089,90,64,2,4.328287931039393,18,1
8372474d,2022-09-30,Pequena,Basic,13.883513598902686,104,51,1,3.2401907482178514,33,0
719099a5,2024-02-08,Pequena,Free,3.11175578972421,108,55,1,5.0,87,0
dd0b41ab,2022-07-10,Média,Basic,6.44662135767561,87,61,1,1.0,41,1
daf70ae6,2023-07-20,Grande,Basic,11.61970877975713,91,56,3,3.483328547984479,81,1
c60052c1,2021-03-18,Pequena,Free,15.040452658498772,93,63,1,1.9908165489639003,5,1
a565bf5a,2023-03-10,Média,Free,12.654575686146446,111,49,1,3.2028754078016157,51,1
ffd4a3f4,2022-02-14,Pequena,Basic,0.0,104,52,2,4.423003143843253,85,0
cb7a5a10,2021-01-17,Grande,Free,11.83226710816656,93,46,1,4.4261444795847,0,1
293115b2,2024-10-11,Média,Free,19.462320933670505,117,47,4,4.89864082302997,43,1
cdcfd2c3,2021-02-15,Pequena,Basic,17.207332117319325,99,51,3,2.7538506666014673,3,0
31c1bcf5,2024-07-07,Média,Free,12.949054304679091,104,49,1,4.162045738290988,29,0
aba48fe8,2022-12-24,Média,Basic,14.634979545398343,120,50,1,2.530390976316674,81,1
826df9e3,2021-09-22,Pequena,Basic,13.082884498366036,113,51,3,1.9067412706686862,50,1
9dd49898,2022-03-18,Média,Basic,2.4728796742745462,101,49,1,2.4841061026784184,20,0
7f86ca65,2023-01-02,Média,Basic,14.680447546756056,98,51,4,4.291575955963539,46,0
cd4cb6fb,2022-07-04,Média,Free,8.814359033684536,97,40,1,3.3767809109795706,87,1
6828aaad,2021-02-23,Grande,Free,12.779326798562984,113,56,0,2.6534415915597163,52,0
cbdc8bf8,2022-10-04,Pequena,Pro,13.054749509080185,84,56,5,4.583536982902591,14,0
61bed019,2024-03-29,Grande,Basic,9.35751162150782,113,54,2,4.772032548257057,28,0
3b24efb2,2020-02-13,Média,Pro,14.02051356229174,93,47,1,3.1709980653168155,31,0
3973ee87,2020-01-01,Pequena,Basic,20.235433394594963,95,54,5,4.890168884777942,44,1
0476e24c,2022-10-27,Pequena,Pro,19.233247952515246,95,61,2,3.901605443421865,27,0
1cf158fd,2022-09-26,Pequena,Free,18.35750448316858,88,49,2,4.3262232729030945,4,0
525d4997,2024-02-14,Grande,Basic,7.77833212112168,83,39,2,4.836353667695627,64,1
769e2c8a,2020-10-20,Média,Pro,4.795208468244233,110,52,2,4.3601806885380965,50,1
eac5d8ff,2024-07-14,Média,Free,12.808101385939588,106,53,0,5.0,64,0
37d4b3bb,2021-02-21,Média,Pro,11.514998308994135,96,51,1,2.33875995667015,80,0
13081a7b,2024-12-06,Média,Free,0.0,94,57,0,3.86716492169412,63,1
c01323fb,2020-12-11,Pequena,Free,14.08321866029738,97,49,1,3.7284851378447854,79,0
95dc6025,2023-08-19,Grande,Basic,6.99792975397704,96,47,1,2.9837775441166916,46,0
e9fef9a9,2024-10-01,Pequena,Pro,10.835707370650315,92,44,1,3.282934745427103,86,0
ca9e814b,2021-10-02,Pequena,Basic,14.284033253699944,105,48,0,5.0,39,0
e8391523,2021-02-23,Média,Free,8.655328766062095,112,49,4,5.0,25,1
00d9842d,2023-03-03,Grande,Free,17.701588931756245,103,56,0,2.540788245200691,80,1
69ffde92,2024-06-23,Pequena,Basic,19.992371629794633,79,49,2,4.078884625897496,44,0
f6f3dab6,2022-06-09,Pequena,Basic,16.328649918343153,105,45,3,4.2461547320703845,41,0
96106e0f,2024-09-11,Média,Basic,14.92319596263945,97,55,1,3.00061802222864,51,0
af0f986d,2023-06-03,Pequena,Pro,7.222235651689282,96,51,5,3.6641925750531126,72,0
2532cbf3,2023-05-01,Média,Basic,9.619204737827024,98,50,1,2.727792294498827,20,0
f3d49e83,2023-05-15,Pequena,Basic,11.570994866166938,111,53,4,5.0,6,0
7d792ff5,2020-08-23,Grande,Basic,9.693908975152231,97,41,4,2.6279962348449,59,1
579d90d8,2022-07-15,Pequena,Pro,7.332611730859156,92,52,4,1.6964489642993092,0,0
f5f7dd6b,2021-02-11,Média,Basic,17.24679706736373,106,50,1,3.2065122908367214,53,0
d6b0d553,2020-10-01,Pequena,Basic,6.432869283854984,101,54,3,3.7214135123851415,22,0
b248fe8c,2023-11-26,Média,Basic,15.562130594891912,97,49,0,2.9969984346102327,22,0
68bb9f2a,2022-09-17,Pequena,Pro,14.089492989010024,101,53,0,3.01412761214133,69,0
e8bb1a6e,2020-01-11,Média,Basic,17.685619569804764,112,47,2,4.114698573760331,27,0
e5cd7529,2020-05-18,Pequena,Free,9.554310754542964,93,40,1,3.8731310652875663,37,0
15b586c9,2023-10-20,Pequena,Pro,11.367257974806627,80,43,0,3.559151854031375,49,0
f1b55f30,2023-03-23,Grande,Pro,11.403017020426216,101,46,1,2.091538777453322,20,0
7767c2c1,2020-03-01,Pequena,Basic,14.531551307990417,98,51,1,4.2126234104663745,38,0
0f3257ca,2021-10-05,Grande,Basic,20.41534118976056,96,56,1,1.1942366074393305,63,1
8ee2f0c6,2022-08-18,Média,Pro,11.994359937074586,102,47,1,5.0,79,0
fa280e29,2020-08-15,Grande,Free,15.619313876792447,112,41,1,3.6534101928741727,59,1
6a66b926,2021-11-17,Pequena,Free,3.499635687107302,98,50,0,2.545342416201555,71,0
daa418ba,2020-10-10,Grande,Free,12.235148675176843,104,57,1,2.9177892529826517,10,0
9f92581a,2022-02-28,Grande,Free,11.962657583763646,98,36,0,2.276697668241251,3,1
108f66a8,2020-06-14,Pequena,Free,9.453090881715,109,43,2,3.081972908519675,26,0
8a636252,2024-10-28,Pequena,Basic,7.438633288297426,103,60,0,4.326642739252771,51,1
73900da8,2022-01-11,Média,Basic,7.535518572056014,102,41,2,2.266675516299927,36,1
b5c7ce0e,2020-12-16,Pequena,Free,13.932560923112067,98,53,1,4.024156395174003,15,0
208c8c20,2021-09-01,Média,Free,13.244663141990204,93,60,1,3.445665881614431,23,1
fa9e1169,2022-12-02,Grande,Free,15.671626010491016,98,54,3,4.151051657999053,24,1
cad18205,2023-02-10,Média,Basic,8.64390622870696,97,53,4,2.516226667499006,15,1
dd347e86,2024-09-01,Pequena,Basic,20.826061572755336,122,53,2,3.167203198043582,3,0
5d09c663,2021-07-30,Média,Free,17.36813401262777,100,50,3,4.588353875676368,0,0
35e875f0,2020-06-17,Pequena,Free,12.839800648102417,128,57,2,3.468322249666331,44,0
253fad3a,2023-07-28,Pequena,Basic,15.45807212225767,101,55,3,4.832608703362731,89,0
ff649b59,2022-04-29,Pequena,Basic,16.24160457737003,99,44,1,2.9725191944722877,47,0
a7b34e26,2024-08-28,Pequena,Basic,10.397326044787489,117,48,3,2.5492131534516482,19,1
efac052a,2023-10-05,Pequena,Basic,5.213471342772775,105,68,2,4.548221890140704,47,1
62946015,2024-02-19,Pequena,Pro,8.217683685944625,101,58,3,4.308115963523225,0,0
418b10a8,2021-12-08,Média,Basic,14.979076135215424,101,43,2,4.507904357724029,49,0
ab926968,2021-12-30,Pequena,Basic,13.530372826540093,99,58,1,3.1794789472784584,31,1
cade0cd0,2023-05-18,Média,Free,9.123212338921068,125,54,3,1.0,65,1
66f68e06,2023-04-26,Pequena,Pro,11.91757735487358,94,40,0,3.4397657216440267,57,0
94fe6bc9,2024-02-02,Pequena,Basic,17.317428532444094,108,44,3,4.593014581117755,64,1
a9aafb9a,2020-05-22,Média,Basic,20.032697675974163,127,54,0,1.3078909330945767,86,1
2096ca89,2020-04-01,Pequena,Free,10.886035208212139,92,54,3,2.304402147362792,47,1
53090f9d,2021-06-20,Pequena,Basic,16.54467129973903,99,58,3,4.032886101109432,60,1
e4ccc671,2022-06-17,Pequena,Basic,14.110876847956062,100,51,3,3.9165063456408884,7,0
fffaf269,2024-04-12,Pequena,Pro,17.69036773495854,83,57,0,2.6596831480723546,6,0
19d0ccf9,2024-05-16,Grande,Free,10.597699516839299,105,54,2,2.2475025745266652,50,1
74f50b90,2023-01-29,Pequena,Basic,9.56729948509097,100,56,2,4.762244304654395,30,0
14bd9136,2022-03-26,Pequena,Basic,8.694049814707526,113,46,0,1.8253971157875075,65,1
f3458543,2022-09-12,Pequena,Free,11.802167895570728,98,48,3,4.199346628069859,89,0
1e8b3d97,2021-11-03,Grande,Basic,12.29663216442427,111,57,0,5.0,20,1
ad4f26a7,2024-04-03,Grande,Basic,12.153891246440907,76,53,0,5.0,30,0
51a3aa7e,2023-08-06,Média,Basic,20.758397464373513,104,54,1,3.121156669018702,27,0
f965e71a,2021-05-13,Grande,Basic,19.932473660162273,94,37,2,1.0950442096701423,82,0
8987731a,2020-09-01,Pequena,Free,11.24899652366825,95,53,0,5.0,1,0
e3f18608,2024-05-31,Média,Free,8.187015498050458,80,52,3,1.0,11,1
d0cf7eac,2024-03-12,Pequena,Free,11.938794366724986,85,52,3,3.800498539792625,37,0
3a52978f,2024-05-28,Média,Pro,8.246462883568375,108,47,2,3.967890051708188,8,0
f41c8289,2022-03-01,Média,Free,16.285008617143163,95,50,0,5.0,81,0
35392326,2022-11-30,Pequena,Pro,12.63325909328625,102,46,1,2.730236805799378,72,1
4747a968,2020-03-01,Pequena,Free,15.028781928509947,109,61,0,4.821098766371028,55,1
436ef106,2022-02-02,Média,Free,3.9592996681182395,109,49,2,3.2047023465096283,69,1
8b0beb28,2020-12-09,Pequena,Pro,3.439241010124224,109,47,3,2.70168489815344,58,0
3a31c4ae,2023-06-09,Pequena,Basic,15.697991870594414,101,43,2,4.315056622494572,11,0
bf6a0b80,2022-11-25,Média,Pro,1.0136880415010872,83,48,1,2.697102051789698,46,1
c88a51cb,2024-09-12,Pequena,Free,11.288294520165334,88,44,3,5.0,88,1
9fd9972a,2024-06-26,Pequena,Pro,17.04893107597627,98,34,3,2.696155526656974,50,0
ab2a27c4,2024-07-12,Pequena,Pro,15.834190448106742,93,68,4,3.0232914190833577,74,0
7bfd817b,2023-07-05,Média,Basic,13.00931459892932,108,46,0,3.0883074910725474,22,0
b6cbc84f,2022-04-09,Grande,Free,10.978080247868688,96,57,2,2.6685609312486838,81,0
dd039591,2021-03-20,Média,Free,11.004542495480203,97,50,3,3.5335739894937936,33,0
837d319f,2024-10-01,Pequena,Free,9.30274342295369,99,37,1,4.378389358020806,48,0
9a893f77,2023-07-21,Pequena,Pro,15.56058936404395,107,49,0,3.0500756928721304,75,1
3470917c,2020-06-19,Pequena,Basic,12.346539933682747,100,46,6,4.308628656220508,57,0
d90cb636,2023-10-08,Pequena,Free,6.291122443173386,87,44,2,4.29172965932472,80,0
38b19219,2022-05-11,Pequena,Basic,11.303974280533062,89,56,1,2.1375024555367514,89,1
48cb3522,2021-09-17,Pequena,Basic,14.582405991461124,104,46,1,4.442855433974423,40,0
27ed1d1b,2021-11-06,Pequena,Basic,8.47531463712813,97,44,2,2.9096070088017223,3,0
6bfc60e5,2021-12-03,Média,Free,10.09305138948366,106,62,1,2.493057151443284,74,1
703aa775,2024-10-25,Média,Free,13.173192765104103,81,48,5,3.9991272710876538,81,1
252d701b,2023-07-12,Média,Pro,14.630371892577475,102,60,0,4.113653934985297,52,0
60e83f00,2023-12-30,Pequena,Free,12.02763241104454,111,61,2,3.0659549666982566,5,1
d214d771,2024-08-10,Pequena,Basic,18.69131544733699,99,60,0,3.432260715363564,88,1
3940b49c,2023-06-16,Grande,Basic,14.215826695671073,93,50,2,5.0,62,1
15dec030,2021-03-03,Pequena,Free,7.681735111868379,104,49,2,4.151135090814263,58,1
e4a60ef5,2020-08-30,Pequena,Basic,7.11523854022592,90,54,2,4.694740189679235,57,1
0d0b9d47,2023-03-23,Grande,Free,0.0,94,46,3,1.064081940783578,32,1
6512adbe,2022-07-17,Média,Basic,14.333369868636053,91,50,2,4.447884503859647,46,1
dc00f22b,2021-05-04,Pequena,Free,12.770071295028755,85,37,1,4.021545021185489,60,0
d870ba90,2021-11-22,Grande,Pro,10.45304035004707,101,39,3,4.645979404366428,16,0
7cdaa047,2020-09-09,Grande,Basic,11.302478107746758,102,54,1,2.508223699045426,42,0
6ee4beef,2022-11-07,Pequena,Basic,11.454102302253068,99,51,1,3.548322167531952,10,1
05d489f0,2022-11-10,Média,Free,17.286709510505183,93,37,2,3.7092161826293886,5,0
70559dba,2023-12-14,Pequena,Free,8.24678069683307,92,38,1,2.7932102457590684,86,0
e1e8112f,2024-11-01,Grande,Free,12.611893807695386,95,43,3,3.7313535709845636,48,1
ea82f752,2024-03-31,Média,Basic,9.632817622318692,121,57,2,4.15979627117418,88,1
06dd566b,2022-07-28,Pequena,Free,19.003115447581,104,52,2,3.2881958239751556,20,1
b318ee62,2021-02-03,Média,Basic,17.526015655204404,82,56,1,4.318525022634944,58,1
0619404a,2023-01-10,Pequena,Free,14.079638955158783,104,44,1,2.1757227959725363,83,1
a9d3e6cd,2024-07-16,Média,Free,13.167321077886962,85,49,0,3.9489316679479782,24,0
7ef5a83d,2020-10-22,Média,Free,21.007561630136568,102,59,0,3.4266732070521346,35,1
9064bbab,2021-11-23,Grande,Pro,10.676792179592022,116,47,0,3.584498088833717,67,0
6082787b,2021-09-04,Pequena,Free,14.725690042662588,96,57,1,5.0,11,0
